TITLE	Wt_IP20_KPO4
DATA TYPE
ORIGIN	JASCO
OWNER
DATE	06/09/28
TIME	13:40:22
SPECTROMETER/DATA SYSTEM	J-810
DELTAT	0
TUNITS	Temperature [C]
FIRSTT	25
LASTT	65
NPOINTST	9
DELTAX	-0.2
XUNITS	Wavelength [nm]
YUNITS	CD[mdeg]
YUNITS2	HT[V]
FIRSTX	260
LASTX	180
NPOINTS	401
XYDATA1	25	30	35	40	45	50	55	60	65	
227.8	-14.9429	-15.1961	-14.8796	-14.3042	-12.5148	-6.58682	-5.77085	-5.71994	-5.62169	
227.6	-15.0185	-14.9654	-15.0114	-14.6819	-13.0334	-6.81377	-6.08739	-5.89233	-5.9085	
227.4	-15.3567	-15.0949	-15.2661	-14.9652	-13.3919	-6.46188	-6.09639	-6.00843	-5.494	
227.2	-16.0711	-15.6328	-15.0148	-15.0183	-13.3718	-6.50967	-6.55171	-6.02767	-5.85347	
227	-15.729	-15.8546	-15.2665	-15.3242	-13.3047	-6.76633	-6.74872	-6.08923	-6.03096	
226.8	-15.9773	-15.7741	-16.2182	-15.3995	-13.6198	-6.99388	-6.50388	-6.01612	-5.72918	
226.6	-16.1743	-16.1226	-15.8341	-15.3187	-13.7901	-6.97554	-6.53987	-5.9211	-6.165	
226.4	-16.5145	-16.393	-15.8247	-15.4063	-13.8571	-7.37605	-6.67883	-6.04102	-5.99599	
226.2	-16.5071	-16.1849	-16.5489	-15.5159	-13.7999	-7.28188	-6.56324	-6.43277	-6.01926	
226	-16.7972	-16.4577	-16.5633	-16.0658	-14.1084	-7.04172	-6.79747	-6.18174	-6.15576	
225.8	-17.0407	-16.7889	-16.5742	-16.2099	-14.5015	-7.0955	-6.64282	-6.86018	-6.47719	
225.6	-17.4436	-17.1343	-16.6048	-16.5888	-14.665	-7.51929	-6.65316	-6.37622	-6.74231	
225.4	-17.4183	-17.0685	-16.8538	-16.4468	-14.2545	-7.93652	-6.63728	-6.41425	-6.29042	
225.2	-17.8651	-17.3141	-16.7549	-16.6256	-15.061	-7.74324	-7.14735	-6.90979	-6.45443	
225	-17.9164	-17.2403	-17.2659	-17.0472	-14.5412	-7.2833	-6.8494	-6.82546	-6.71171	
224.8	-17.8426	-17.6122	-17.5008	-16.7459	-14.8791	-6.6868	-7.21768	-6.92606	-6.5165	
224.6	-18.055	-17.3933	-17.0919	-17.1171	-14.9207	-7.06663	-6.92478	-6.91664	-7.08699	
